0.7891719207	7671
0.7891112042	28837
0.7888761652	12359
0.7887491534	9235
0.7885937039	15410
0.7881254978	6780
0.7881245248	10383
0.7878364959	5673
0.7877428780	5335
0.7876838596	2596
0.7873572223	22853
0.7869326406	5003
0.7869326406	4995
0.7868825323	13373
0.7866685398	6558
0.7864255749	10665
0.7862630771	4551
0.7857454622	3715
0.7857263782	4850
0.7856491358	8998
0.7853434278	3658
0.7850707484	12465
0.7845732246	2735
0.7840313142	17534
0.7837918591	8357
0.7837279369	7617
0.7834152320	9185
0.7825909870	7114
0.7822670015	12652
0.7818030015	8834
0.7815875755	1671
0.7811837020	1613
0.7804954877	14961
0.7801433773	2860
0.7797975781	3350
0.7795257455	7044
0.7789437853	1603
0.7787328982	3950
0.7784288669	6458
0.7784076690	12358
0.7781585484	19640
0.7774800796	27049
0.7774636673	9539
0.7770550143	8811
0.7765029448	3401
0.7760152726	4615
0.7759600156	7628
0.7756910420	3582
0.7756399291	6499
0.7755524093	5016
0.7753461614	3941
0.7751992187	3738
0.7746402889	2189
0.7744638586	3478
0.7743642753	2688
0.7742163084	4163
0.7741565373	2121
0.7740451133	5398
0.7737809973	13387
0.7730950255	8160
0.7725188451	2765
0.7717485826	3328
0.7707169925	4910
0.7699248759	4878
0.7697360199	4908
0.7694440154	15020
0.7693050667	16889
0.7691434216	7887
0.7689652867	8463
0.7689021174	3890
0.7683416247	1047
0.7679519040	6564
0.7677862368	13777
0.7672905817	2083
0.7671111656	8356
0.7670548219	7627
0.7670385807	6030
0.7669907985	4961
0.7665415317	2545
0.7664440154	10806
0.7663979341	8427
0.7655265706	8805
0.7655223742	2502
0.7654855167	2391
0.7653188810	7382
0.7653113391	8944
0.7649716795	5615
0.7638853171	3713
0.7636335644	5028
0.7632790468	9821
0.7631575311	6565
0.7631520008	4118
0.7631006479	5390
0.7630275327	2260
0.7629376164	4537
0.7628666927	2913
0.7627275645	4058
0.7626100415	13731
0.7616248871	16085
0.7600910427	24185
0.7598094609	3851
0.7596227350	4113
0.7595734273	6845
0.7594799334	8685
0.7594797321	7210
0.7588797437	2327
0.7585520565	7734
0.7584362306	10231
0.7581893851	4566
0.7581110615	7222
0.7579052015	8177
0.7574598233	4954
0.7572535566	13984
0.7569692403	2996
0.7568452120	3618
0.7562819297	13696
0.7557909043	12581
0.7553762665	5707
0.7551347881	1837
0.7549646073	1227
0.7548827508	2822
0.7545468026	3982
0.7538112255	3929
0.7537633883	4165
0.7536607922	13621
0.7536607922	6491
0.7534569458	1076
0.7531996070	1608
0.7530520696	1205
0.7529596760	4818
0.7523873316	4766
0.7523838785	1844
0.7519094735	14142
0.7511657697	10941
0.7510082877	4983
0.7509722361	4031
0.7507322068	6092
0.7505640702	4298
0.7504582973	17365
0.7504452411	9993
0.7503804564	3652
0.7499711231	4751
0.7496597152	2218
0.7492013625	5715
0.7491770249	7334
0.7490024255	7672
0.7489713595	1489
0.7488514278	4777
0.7488163732	11353
0.7486612449	1444
0.7485555857	13757
0.7483390141	6908
0.7481963554	1218
0.7478880514	11523
0.7477854651	4967
0.7476980911	15892
0.7471695842	3852
0.7470437978	8541
0.7469610106	8332
0.7465969024	7109
0.7465565843	4726
0.7462979103	17481
0.7461732249	1998
0.7459864019	7761
0.7447446360	3935
0.7445483847	4980
0.7442687333	1947
0.7442589631	13816
0.7442589631	11539
0.7442087833	2000
0.7438685836	8017
0.7437472917	5363
0.7437269959	4159
0.7435283314	1226
0.7432916017	6619
0.7431493710	8020
0.7427195052	3486
0.7426641496	3954
0.7424729476	3237
0.7423425443	9184
0.7421473212	6828
0.7420224357	7120
0.7410659518	13755
0.7410261814	5964
0.7410118046	6031
0.7409143250	10876
0.7408880514	5617
0.7407761476	5120
0.7405520771	2247
0.7404523363	4241
0.7402633060	17043
0.7402171609	10832
0.7399302407	9763
0.7397488832	6706
0.7395790918	5627
0.7394959172	1231
0.7391336612	1152
0.7389891570	10479
0.7389520733	16376
0.7389520733	10140
0.7389233200	21464
0.7384520733	4307
0.7382685914	5231
0.7381227038	20586
0.7379684191	4070
0.7375192773	5973
0.7371832167	817
0.7371555186	9847
0.7371555186	13164
0.7371555186	3141
0.7371555186	2464
0.7368979529	5044
0.7365979872	3331
0.7363957893	4691
0.7362133738	2324
0.7361098130	7145
0.7358084752	3355
0.7357891004	8765
0.7356369074	9753
0.7356237407	6214
0.7355892587	6462
0.7351197660	3607
0.7350601056	1592
0.7349454807	12151
0.7347671842	2008
0.7346101881	17234
0.7346074558	14440
0.7344411301	3151
0.7343938359	18426
0.7341973229	22965
0.7339714101	3413
0.7339714101	1834
0.7337989867	7482
0.7334944832	4936
0.7334877000	16879
0.7334193530	844
0.7333982470	4696
0.7333281827	11337
0.7331161034	5365
0.7329259660	1056
0.7323754177	10128
0.7322459238	17772
0.7322459238	12695
0.7320367988	4094
0.7317937293	20609
0.7317937293	2937
0.7309371604	5576
0.7308617475	9716
0.7306318919	4692
0.7304738457	2393
0.7303990010	2086
0.7302795133	17435
0.7302795133	11404
0.7302795133	3900
0.7302680251	3185
0.7302459238	7350
0.7302319001	11215
0.7299764198	12487
0.7298918452	7196
0.7289822024	6889
0.7287697347	6217
0.7286006880	12924
0.7284731753	6579
0.7281332709	5406
0.7281097067	11027
0.7280809075	5323
0.7277105196	8614
0.7275769771	11684
0.7273820000	7121
0.7273774566	8168
0.7273008920	131
0.7271065915	8598
0.7270970032	9186
0.7270970032	4965
0.7270780159	3990
0.7269839317	3609
0.7267225916	3241
0.7266517263	5162
0.7266426378	7658
0.7262693436	10508
0.7261495009	13224
0.7261316566	8596
0.7259067791	12401
0.7254479323	5765
0.7253914937	12402
0.7253691861	10314
0.7252223830	1655
0.7252055110	5665
0.7247773471	5252
0.7243169610	5981
0.7241357354	7854
0.7239546154	12553
0.7237944498	10751
0.7237933581	2172
0.7234484307	6205
0.7224957590	8254
0.7223759385	4591
0.7223527837	16794
0.7219467768	14939
0.7219228711	4737
0.7218363010	15553
0.7218363010	8095
0.7218095592	18930
0.7213362148	3807
0.7211805967	18502
0.7208596577	7844
0.7204640315	16180
0.7203885027	3705
0.7203184791	21795
0.7203184791	13198
0.7203184791	8472
0.7203184791	8155
0.7202745756	6589
0.7197854277	3764
0.7194870665	12040
0.7194707964	24908
0.7194054493	20575
0.7192418255	7175
0.7187155290	10154
0.7184494867	2917
0.7184392630	3614
0.7183057898	15817
0.7182672030	1695
0.7179293591	1696
0.7177317500	2968
0.7176780498	3631
0.7176617915	100
0.7175402923	1153
0.7175276076	18345
0.7173571350	8992
0.7171208518	6470
0.7168970358	10202
0.7167946803	25216
0.7165654125	7006
0.7165499150	17398
0.7163706041	11524
0.7163533364	7637
0.7162953205	2571
0.7162352228	7244
0.7160629064	8542
0.7160629064	7611
0.7159308448	18280
0.7157842426	5232
0.7149709676	3608
0.7142020570	7654
0.7140534187	15604
0.7138769326	7795
0.7136072617	5591
0.7133915714	1003
0.7133625821	8094
0.7130513793	973
0.7127688609	1881
0.7127020010	2900
0.7123987541	6508
0.7123457855	1317
0.7122566734	17316
0.7120659911	1910
0.7120459913	999
0.7119604174	6065
0.7117547661	18059
0.7116415738	9614
0.7114462805	12759
0.7114462805	7158
0.7113817153	8953
0.7112184380	3032
0.7107957746	4124
0.7106983084	4639
0.7104893525	3209
0.7099853001	9159
0.7099632355	10906
0.7097236136	11433
0.7092947617	5676
0.7091160538	1948
0.7089691403	2138
0.7088323142	5916
0.7086778490	11096
0.7081948883	10838
0.7081750762	8886
0.7081372136	4932
0.7077426502	7017
0.7077426502	2028
0.7075907467	24847
0.7074276781	1555
0.7071819936	14400
0.7069661986	1519
0.7067223238	13589
0.7063037083	4043
0.7060026740	11927
0.7059993060	10066
0.7057970746	10339
0.7057013836	5447
0.7056497939	2855
0.7054312534	15698
0.7051245568	133
0.7048742282	9876
0.7048259454	11352
0.7048100057	6219
0.7046629774	5407
0.7043851400	3235
0.7041862124	6042
0.7041768868	6353
0.7039421488	5212
0.7034625305	16603
0.7031681126	4181
0.7028330289	1007
0.7027317300	21147
0.7023652704	10704
0.7022831520	9827
0.7020780316	18839
0.7017111818	10238
0.7016984461	6820
0.7015380233	9681
0.7014953049	1384
0.7014953049	3229
0.7014953049	2304
0.7011015267	13433
0.7010930326	1423
0.7010795911	16720
0.7006462793	7509
0.7006311998	17430
0.7003639835	94
0.7003461168	4204
0.7003324716	11239
0.6999437462	11685
0.6999109645	9675
0.6998667367	5391
0.6998253421	14270
0.6996087232	19124
0.6990319228	5116
0.6990109752	7897
0.6985851054	6530
0.6985772717	7698
0.6981660223	6034
0.6980661327	8641
0.6980414148	1430
0.6978522791	9640
0.6977938180	5220
0.6976101667	10401
0.6972907014	1825
0.6972907014	5500
0.6971736410	1685
0.6969489078	6396
0.6967904841	407
0.6967387109	10512
0.6965373042	4733
0.6960718562	6962
0.6957787076	19109
0.6957429013	6002
0.6956551942	12843
0.6954699409	20701
0.6950704236	7029
0.6948836227	11083
0.6948475667	6653
0.6948088588	1625
0.6945864023	5559
0.6945157514	6015
0.6943591571	6544
0.6941004714	1727
0.6940536356	13202
0.6938484801	7423
0.6936967577	3138
0.6936723108	7875
0.6936232890	5369
0.6935850917	9660
0.6934329913	4261
0.6932194351	5247
0.6925175287	18949
0.6925175287	16952
0.6925175287	8511
0.6925175287	5823
0.6924574022	4643
0.6921233172	9462
0.6917337417	2398
0.6915961772	4951
0.6913773178	6806
0.6913296112	15719
0.6913145030	1099
0.6913126336	11478
0.6910007629	6127
0.6909764319	17004
0.6909104084	5181
0.6907297818	3586
0.6906234976	4907
0.6906175768	3351
0.6901365692	17168
0.6901365692	2352
0.6900694492	5945
0.6899991562	5329
0.6897552138	15932
0.6895221482	2818
0.6894890050	20792
0.6892495785	13669
0.6889265023	22686
0.6887896294	17737
0.6884038722	10446
0.6882708073	14406
0.6881819396	3410
0.6879820866	13419
0.6879176434	4311
0.6878360695	5244
0.6877526796	3704
0.6876619244	7837
0.6876388066	6786
0.6875580060	5885
0.6875354470	16244
0.6875059316	16486
0.6874999460	2848
0.6874956369	9249
0.6874318445	2054
0.6873837483	3055
0.6872669421	11082
0.6872372730	3214
0.6871852093	9810
0.6871246428	14936
0.6869375266	1702
0.6866852093	16861
0.6865571710	4695
0.6864399751	4866
0.6864128530	2680
0.6862405180	8977
0.6861833560	2824
0.6861460015	9667
0.6857068387	8120
0.6856914891	806
0.6856722535	12616
0.6853976179	2024
0.6853547875	4874
0.6852233921	5988
0.6850646149	11625
0.6849586939	12617
0.6848554019	10071
0.6848413653	21161
0.6847530057	20885
0.6847344087	19590
0.6846525145	6378
0.6845999340	8587
0.6844084674	1697
0.6843254818	5081
0.6843130123	2103
0.6843047746	5394
0.6842385501	8161
0.6842287142	7355
0.6842287142	6590
0.6841149701	11596
0.6840954897	4243
0.6840456679	1225
0.6839886556	8816
0.6839070260	11092
0.6837229132	9006
0.6836321200	17657
0.6835946684	4295
0.6835640367	3437
0.6834919231	7585
0.6834722690	2370
0.6834599578	6109
0.6834070260	1228
0.6832883429	4433
0.6832352855	6371
0.6832269359	8867
0.6831523200	10639
0.6828448213	5603
0.6827633931	2237
0.6820747116	11261
0.6819385382	15810
0.6817605634	29883
0.6817509518	3774
0.6817379769	11981
0.6817379769	9711
0.6816558205	2021
0.6816389808	20430
0.6816389808	10473
0.6815427851	17018
0.6813807257	6509
0.6813725385	5376
0.6813425790	6290
0.6812000563	3057
0.6811117069	10448
0.6809822944	3933
0.6808745588	9168
0.6808482826	3872
0.6807352286	8012
0.6806462340	18108
0.6806462340	3619
0.6806389808	11021
0.6805862076	11560
0.6804683563	5574
0.6802853571	807
0.6801773273	3240
0.6801405121	29317
0.6801002695	4871
0.6800064301	10586
0.6799607139	4930
0.6798451485	12844
0.6798362076	29629
0.6798193738	11127
0.6797519989	7560
0.6797274453	9742
0.6796456401	3383
0.6796412236	9233
0.6795611899	5224
0.6795133931	3193
0.6795075678	8939
0.6795064972	1884
0.6794639288	6836
0.6792140682	4884
0.6791547399	19009
0.6790987138	1530
0.6790407731	10873
0.6790194382	1690
0.6789663129	10571
0.6789447776	3896
0.6789421047	6411
0.6788033841	8845
0.6787763362	318
0.6787148177	6216
0.6786022523	5986
0.6785783034	11977
0.6785720142	8990
0.6785720142	6792
0.6785720142	6754
0.6785526184	1244
0.6785274742	11435
0.6784995672	8212
0.6784076213	15333
0.6781703388	3936
0.6780986149	12338
0.6780931620	1841
0.6780261443	18744
0.6779785053	4819
0.6776016800	15824
0.6775264475	876
0.6773885049	6972
0.6773702196	11142
0.6773574629	8565
0.6773573191	3937
0.6770780979	12656
0.6769642575	3361
0.6768657114	8110
0.6766188630	1039
0.6765326728	13266
0.6764181560	13123
0.6762914158	9541
0.6761770543	17432
0.6761407962	3030
0.6759750542	6540
0.6759424201	6321
0.6758679428	9625
0.6756298544	8688
0.6755460923	10241
0.6754191488	6094
0.6753759902	5558
0.6753350204	4785
0.6752708583	6250
0.6751307717	865
0.6751298118	6942
0.6750368468	15489
0.6749548118	9563
0.6749548118	14295
0.6749481630	6547
0.6748646589	9826
0.6748575631	7653
0.6744372268	9565
0.6744103451	8827
0.6743330305	1341
0.6742720996	3846
0.6740056009	11269
0.6739434412	4625
0.6738731618	6811
0.6738511815	5663
0.6738507784	104
0.6738264926	10742
0.6737550125	19968
0.6736885893	11447
0.6736618921	10562
0.6736525896	6399
0.6735510138	3297
0.6734272351	13667
0.6732375776	5196
0.6731769258	2872
0.6730903094	2382
0.6730315152	13171
0.6729977709	5757
0.6729337791	12060
0.6727755999	7478
0.6727361119	5556
0.6727058116	7570
0.6727058116	2527
0.6726738013	8213
0.6726307160	1411
0.6726061612	897
0.6725651823	2011
0.6725281751	5418
0.6725147790	27493
0.6725147790	19766
0.6725147790	9895
0.6725147790	6666
0.6723388389	1973
0.6723382158	10578
0.6721288399	6793
0.6721288399	9932
0.6721288399	9309
0.6721288399	6800
0.6721288399	6798
0.6720953380	12527
0.6720662291	9676
0.6720368587	11049
0.6718224188	3678
0.6718167080	5902
0.6716657284	4681
0.6716531154	9964
0.6715140316	17313
0.6715050435	3196
0.6714882146	18782
0.6714423618	8396
0.6714245486	3291
0.6713275839	9909
0.6712893953	9928
0.6711785715	13946
0.6711531154	5117
0.6711510568	13663
0.6710921752	20057
0.6710758679	16990
0.6710489712	18673
0.6709826525	13914
0.6709725804	4989
0.6709421771	12361
0.6709421771	36074
0.6708873943	15921
0.6708254906	21206
0.6707519659	4324
0.6706600815	15430
0.6705560835	13821
0.6704946954	10987
0.6704798543	2918
0.6703611221	9277
0.6703393019	2703
0.6701728113	2600
0.6701448762	6812
0.6700033016	3879
0.6699136055	4053
0.6699118840	5185
0.6698562024	4787
0.6698451005	12196
0.6697693213	2959
0.6697083442	1650
0.6696490419	6110
0.6696288389	15697
0.6696029367	3449
0.6695878548	7284
0.6695397443	4747
0.6695214021	14829
0.6692535588	3570
0.6692322935	6756
0.6692322935	6729
0.6691668044	5168
0.6691303822	10677
0.6691127724	2399
0.6690221058	11012
0.6690221058	8355
0.6689970572	8802
0.6689527525	6017
0.6688595880	9529
0.6687136697	14260
0.6686558597	7367
0.6686269655	3904
0.6685934905	16911
0.6682786535	4145
0.6682707967	13022
0.6682569152	22666
0.6681789572	6894
0.6681040096	12772
0.6681040096	11970
0.6680628583	13480
0.6677743192	2314
0.6676944173	323
0.6676106853	2494
0.6675590395	6457
0.6674898243	13750
0.6674811750	1638
0.6674469154	1799
0.6672587074	16004
0.6669047391	1144
0.6665442565	6871
0.6664877889	7336
0.6664727710	41112
0.6664727710	20957
0.6662744436	6656
0.6662717912	803
0.6662205635	17024
0.6662051697	4411
0.6661588632	6118
0.6660622587	778
0.6660107694	12194
0.6659632819	510
0.6658800513	16923
0.6658204894	3023
0.6657585482	16711
0.6657439312	2986
0.6656278766	3558
0.6653723056	9957
0.6653449294	10530
0.6653190478	11013
0.6652668628	14254
0.6651453023	11510
0.6650896331	13402
0.6650896331	7867
0.6650896331	1069
0.6650595774	3578
0.6650555660	6931
0.6650234975	20859
0.6650217876	1851
0.6650062892	1942
0.6648964828	4817
0.6648645205	13409
0.6648584303	2718
0.6648022844	296
0.6647060777	8872
0.6645338541	1745
0.6644769414	11090
0.6644167767	4552
0.6643768136	5695
0.6640899199	4367
0.6639123833	4319
0.6638397461	22770
0.6637357172	10094
0.6636745108	1600
0.6635806826	4556
0.6632252124	3651
0.6632071725	5333
0.6629449537	5045
0.6628616565	17538
0.6627699739	3949
0.6627046940	1514
0.6626482568	1781
0.6625888035	4310
0.6625540905	9598
0.6624846080	5826
0.6624830295	8724
0.6624061170	16229
0.6624061170	10458
0.6624061170	6578
0.6624061170	6773
0.6624046509	3886
0.6622153880	17257
0.6619490122	1943
0.6619308345	6345
0.6618777076	13424
0.6618133528	6646
0.6616668517	4974
0.6616233644	6058
0.6615983055	8300
0.6615558893	19686
0.6615155193	2335
0.6615143741	4665
0.6614885550	13119
0.6614800743	2496
0.6613555402	10753
0.6613189534	2061
0.6612315142	6924
0.6612296858	7209
0.6610827189	12007
0.6610748284	6352
0.6610551089	1624
0.6609980658	2891
0.6609300928	4495
0.6609223140	7523
0.6608047727	9117
0.6607227728	8474
0.6605728727	7115
0.6605537845	9865
0.6603143420	11402
0.6603143420	10727
0.6603143420	13704
0.6602827715	9837
0.6602770212	2200
0.6601278235	1814
0.6600090321	11640
0.6599574634	3167
0.6599506370	9736
0.6598385878	4405
0.6597752800	4741
0.6594767339	10862
0.6593270864	5068
0.6592088902	3148
0.6591786836	2586
0.6590173657	6063
0.6589344050	1619
0.6588983555	2646
0.6588791593	6638
0.6588572076	10722
0.6587528235	2798
0.6587507047	8694
0.6587027395	24958
0.6587009998	7188
0.6586915387	5302
0.6586711552	5121
0.6586500804	3930
0.6586170783	3021
0.6586010832	3603
0.6585531394	5690
0.6584306983	21492
0.6584177503	5849
0.6584076543	7034
0.6582903139	16758
0.6582882395	2925
0.6582809351	4480
0.6582803178	3108
0.6582315496	6365
0.6582133857	15026
0.6581805439	7430
0.6581805439	7161
0.6581754187	2241
0.6581329593	5124
0.6581178495	4611
0.6580845284	10581
0.6580538370	17544
0.6579546633	4297
0.6578605207	4130
0.6578344559	1584
0.6577231709	4327
0.6576760952	8954
0.6575461975	18781
0.6575373813	8760
0.6574684017	1012
0.6574178385	8370
0.6573677889	10428
0.6573630954	5453
0.6571422290	3681
0.6570472421	1368
0.6570135476	12257
0.6569667691	7715
0.6569602363	4651
0.6569387367	3073
0.6568681462	7732
0.6568678172	4279
0.6568107597	4244
0.6567729321	11810
0.6567729321	370
0.6566675025	19370
0.6566430432	5809
0.6566007063	4180
0.6565855308	3040
0.6565343576	469
0.6565085081	5996
0.6564892670	30511
0.6564009600	1634
0.6561590203	8839
0.6560864131	10251
0.6560734902	5521
0.6560355291	6311
0.6559684427	746
0.6559642940	5644
0.6558238737	7678
0.6558219308	1693
0.6556972891	146
0.6555479970	14342
0.6553871102	3638
0.6553789472	12055
0.6552817735	8046
0.6552395608	11211
0.6552221234	5692
0.6551970515	6404
0.6551797651	3487
0.6551583979	3387
0.6551005899	4101
0.6549012147	1238
0.6548440701	6013
0.6547672702	14505
0.6547053124	8852
0.6546640363	4343
0.6546158434	6559
0.6545290988	4167
0.6544166591	3776
0.6543511610	4102
0.6542678656	1108
0.6541835195	2184
0.6540303062	2679
0.6539656936	3473
0.6539405916	4170
0.6539286158	13469
0.6537902714	6368
0.6537445128	4245
0.6536775853	8817
0.6536269194	12955
0.6534135717	5985
0.6532306315	4178
0.6531779378	801
0.6528843367	2488
0.6528835172	2992
0.6526691105	10290
0.6525897255	17693
0.6525001941	670
0.6522447245	3249
0.6522088800	8890
0.6522088800	4392
0.6521513277	635
0.6521419464	3084
0.6520554948	10255
0.6520545698	13639
0.6520409418	2297
0.6519790775	2139
0.6519688800	5464
0.6518885416	4814
0.6518645951	1107
0.6517932369	6685
0.6517152159	9818
0.6515901295	20758
0.6515716418	3101
0.6515027017	4644
0.6514349470	5405
0.6514282152	1548
0.6514228744	11893
0.6513645147	6222
0.6512539222	4875
0.6511769194	4084
0.6511482504	9536
0.6511024737	6344
0.6510623763	3061
0.6509394848	3430
0.6508615729	4670
0.6508116638	13190
0.6508108234	3078
0.6508068179	6629
0.6506950467	7760
0.6505791623	5616
0.6504625273	4553
0.6504549375	1683
0.6503541574	4781
0.6503073123	27369
0.6502502598	19317
0.6499586199	2460
0.6498689361	4742
0.6497461440	7039
0.6496999234	4373
0.6496895390	5643
0.6495613235	6430
0.6495442150	8114
0.6495286595	4134
0.6495095291	11626
0.6493439611	11726
0.6492201995	3575
0.6492012023	3620
0.6491885832	2007
0.6491864620	19547
0.6491864620	3008
0.6491864620	1713
0.6491649426	1524
0.6490387241	2916
0.6489742680	1663
0.6489045229	6211
0.6488936691	9005
0.6488788260	5379
0.6488575741	1386
0.6488087842	10280
0.6487679814	299
0.6486694965	9630
0.6486079114	7871
0.6485994427	5084
0.6484928523	4620
0.6484849002	2012
0.6484652522	4921
0.6482769554	1512
0.6480647822	8875
0.6478074540	3659
0.6477514068	804
0.6475553732	28754
0.6475018581	5942
0.6472934673	9018
0.6471179365	13488
0.6470316410	904
0.6469187339	13210
0.6468724054	12683
0.6468208462	5389
0.6467945046	2642
0.6467522846	6852
0.6467481901	262
0.6465853634	3079
0.6463744003	1382
0.6463305326	7794
0.6462886660	14685
0.6462379290	1975
0.6462368524	1852
0.6461864620	9126
0.6460788390	7926
0.6460658283	199
0.6460379673	16290
0.6459864322	1659
0.6459823497	14495
0.6459823497	11978
0.6458898690	2880
0.6458047927	3448
0.6457769094	22212
0.6456581629	5611
0.6456045399	130
0.6455821498	6843
0.6455409137	3616
0.6455342244	1662
0.6455180129	1313
0.6455139931	6100
0.6454547311	4694
0.6454290141	15683
0.6454269330	3342
0.6452974548	19019
0.6452950594	6599
0.6452390558	7750
0.6449465979	6341
0.6447819659	2240
0.6447487936	2375
0.6447014633	3674
0.6446267544	1741
0.6445269515	8538
0.6444811988	4557
0.6444498651	3834
0.6444300859	1029
0.6443483826	2673
0.6441671688	9154
0.6441600467	38508
0.6441115862	3354
0.6439644763	200
0.6439464332	5427
0.6438768158	3694
0.6438366030	9226
0.6437382331	2947
0.6436283730	821
0.6436220675	5940
0.6434647643	2972
0.6434151029	12316
0.6433678526	4851
0.6432212588	5499
0.6431912680	10480
0.6431277763	14881
0.6431227893	1426
0.6431089388	4674
0.6430877391	16481
0.6430688745	903
0.6430389030	2785
0.6430285984	2556
0.6428522182	9566
0.6428172227	6672
0.6427089460	2009
0.6426791991	2508
0.6426751475	15231
0.6426746729	4248
0.6426343894	2281
0.6426015373	4133
0.6425920928	5783
0.6424312157	9578
0.6424312157	7281
0.6424312157	3571
0.6423897302	6978
0.6423729938	6915
0.6422761446	4543
0.6421925547	2944
0.6421273347	5408
0.6421190169	7057
0.6420655477	7607
0.6419910945	5381
0.6419864322	8443
0.6419302950	4011
0.6418987468	4210
0.6418921684	3875
0.6418725539	14972
0.6418618881	7649
0.6417832552	9867
0.6417431150	2106
0.6417057965	868
0.6415902751	9145
0.6415457139	13719
0.6415098702	7595
0.6414956745	2998
0.6414821544	15442
0.6414779743	3197
0.6414383109	1230
0.6414368332	6985
0.6413741627	12404
0.6412854288	2744
0.6411992630	8119
0.6411548880	2329
0.6411176449	8358
0.6411028804	1630
0.6409620344	4314
0.6408458819	11144
0.6408058857	5766
0.6407598212	5330
0.6406888554	5971
0.6406079897	1731
0.6405922456	6149
0.6405902870	9636
0.6405279986	7165
0.6405279986	3132
0.6404608232	9075
0.6404312157	10720
0.6404057718	14673
0.6403805372	6642
0.6403569963	3333
0.6402016013	2063
0.6401712573	6819
0.6401270497	13741
0.6401210467	11801
0.6400918549	1078
0.6400551534	3992
0.6400379661	6566
0.6399712901	11326
0.6399163020	5380
0.6398631001	12158
0.6398631001	3511
0.6398435044	1830
0.6397752391	10267
0.6397155920	21082
0.6396678410	3766
0.6396666124	7011
0.6392240944	10683
0.6391278234	5434
0.6389929362	9494
0.6389094827	1146
0.6388982319	9674
0.6388646255	2472
0.6388340995	6975
0.6388320752	3676
0.6387939245	12878
0.6387106439	10845
0.6386967762	18725
0.6385691204	10846
0.6384844522	4174
0.6384254138	8264
0.6384034497	14491
